Item,Vendor,Vendor Name,Description,Facility,Daily Movement,Days Supply,Cases In House,Pallets In House
3505188,3046,GENERAL MILLS INC,NTVL PRTN OATS HNY GRANOL,0-Grocery,13,18.2,236,4
3505199,3046,GENERAL MILLS INC,PROG TRAD MNHTN CLAM CHWD,0-Grocery,1,6.0,6,1
3505208,3046,GENERAL MILLS INC,OEP STND STF SFT TACO 8CT,0-Grocery,4,10.5,42,4
3505404,3046,GENERAL MILLS INC,OEP TRADTNL REFRIED BEANS,0-Grocery,17,23.3,396,6
3505530,3046,GENERAL MILLS INC,NTVL CRNCHY PB GRNLA 24CT,0-Grocery,2,58.0,116,3
3505541,3046,GENERAL MILLS INC,NTVL SB CHC CHIP MUF 10CT,0-Grocery,5,15.8,79,1
3505544,3047,GENERAL MILLS FINANCE INC,GM CHEERIOS,0-Grocery,8,26.9,215,12
3505550,3046,GENERAL MILLS INC,GM KIX,0-Grocery,3,18.0,54,3
3505553,3046,GENERAL MILLS INC,GM LUCKY CHARMS CEREAL,0-Grocery,6,8.8,53,3
3505559,3046,GENERAL MILLS INC,FIBER 1 90CAL CIN CCK12CT,0-Grocery,5,24.8,124,4
3505571,3046,GENERAL MILLS INC,GM REESES PUFFS CEREAL,0-Grocery,6,14.8,89,5
3505678,3046,GENERAL MILLS INC,GM CORN CHEX,0-Grocery,2,26.0,52,3
3505682,3046,GENERAL MILLS INC,GM RICE CHEX,0-Grocery,4,16.0,64,3
3505688,3046,GENERAL MILLS INC,NTVL FRT N NT TRL MX 12CT,0-Grocery,4,25.3,101,4
3505689,3046,GENERAL MILLS INC,NTVL GRNL DK CH P/ALM 12C,0-Grocery,6,13.5,81,2
3505724,3046,GENERAL MILLS INC,GM LUCKY CHARMS,0-Grocery,22,47.0,"1,034",27
3505725,3046,GENERAL MILLS INC,NTVL PRTN PB DK CHOC 10CT,0-Grocery,4,17.8,71,1
3505736,3046,GENERAL MILLS INC,GM HNY NUT CHEERIOS,0-Grocery,34,65.8,"2,237",58
3505744,3046,GENERAL MILLS INC,BTYC RCRMY CCNT PCN FRST,0-Grocery,6,9.0,54,1
3505745,3046,GENERAL MILLS INC,GM CEREAL BREAKFST PK 8CT,0-Grocery,2,22.0,44,2
3505749,3046,GENERAL MILLS INC,GM REESES PNTBTR PUFFS,0-Grocery,12,33.8,405,19
3505768,3046,GENERAL MILLS INC,GM CINN TST CRUNCH,0-Grocery,38,49.4,"1,877",49
3505783,3047,GENERAL MILLS FINANCE INC,GM HNY NUT CHEERIOS,0-Grocery,16,22.4,358,10
3505784,3047,GENERAL MILLS FINANCE INC,GM CHEERIOS,0-Grocery,9,17.0,153,9
3505785,3046,GENERAL MILLS INC,GM LUCKY CHARMS,0-Grocery,7,12.4,87,4
3505786,3046,GENERAL MILLS INC,GM CINN TST CRUNCH,0-Grocery,15,19.2,288,8
3505820,3046,GENERAL MILLS INC,NTVL SS NUT ALM GRN 12CT,0-Grocery,6,18.5,111,2
3505844,3046,GENERAL MILLS INC,GARDETTOS ORGNL MIX TUB,0-Grocery,7,0.4,3,1
3505846,3046,GENERAL MILLS INC,GRDTO GARLIC RYE CHIPS,0-Grocery,6,24.7,148,5
3505849,3046,GENERAL MILLS INC,NTVL PNUT BTR WFR BR 10CT,0-Grocery,6,13.7,82,1
3505872,3046,GENERAL MILLS INC,CHEX MIX TRADITIONAL TUB,0-Grocery,12,1.8,21,1
3505874,3046,GENERAL MILLS INC,CHEX MIX MDY BDY OREO MX,0-Grocery,2,29.0,58,2
3505884,3046,GENERAL MILLS INC,CHEX MIX BOLD TUB,0-Grocery,8,5.6,45,1
3505891,3046,GENERAL MILLS INC,CHEX MIX SPICY DILL,0-Grocery,2,15.5,31,1
3505992,3046,GENERAL MILLS INC,FIBER 1 OATS CHO BAR 10CT,0-Grocery,8,14.6,117,4
3506070,3046,GENERAL MILLS INC,FIBER 1 70CAL.CHO FDG12CT,0-Grocery,12,18.1,217,3
3506123,3046,GENERAL MILLS INC,CHEX MIX TRADITIONAL 10CT,0-Grocery,9,13.3,120,3
3506257,3046,GENERAL MILLS INC,GM CHEERIOS MG BRKFST CRL,0-Grocery,8,19.8,158,9
3506260,3046,GENERAL MILLS INC,GM COOKIE CRISP BRFST CRL,0-Grocery,6,12.7,76,5
3506482,3046,GENERAL MILLS INC,NTVL CRPY CRMY PB CHO 5CT,0-Grocery,8,21.3,170,3
3506489,3046,GENERAL MILLS INC,NTVL SW  SLT PNT 12CT,0-Grocery,4,27.8,111,3
3506502,3046,GENERAL MILLS INC,GM COOKIE CRISP,0-Grocery,9,19.3,174,5
3506503,3047,GENERAL MILLS FINANCE INC,GM MLTI GRN CHEERIOS,0-Grocery,3,93.0,279,8
3506504,3047,GENERAL MILLS FINANCE INC,GM CHEERIOS,0-Grocery,20,32.2,643,18
3506507,3046,GENERAL MILLS INC,GM COCOA PUFFS,0-Grocery,12,34.8,418,21
3506511,3046,GENERAL MILLS INC,GM COCOA PUFFS CEREAL,0-Grocery,9,15.1,136,8
3506598,3046,GENERAL MILLS INC,GM CINNAMON CHEX,0-Grocery,11,19.0,209,5
3506732,3046,GENERAL MILLS INC,BTYC WHIP BTRCRM FROSTING,0-Grocery,3,19.0,57,2
3506838,3046,GENERAL MILLS INC,BTYC RCRMY RNBW CHP FRST,0-Grocery,2,4.0,8,1
3506916,3046,GENERAL MILLS INC,BISQK REDUCED FAT MIX,0-Grocery,1,1.0,1,1
3506917,3046,GENERAL MILLS INC,BISQK PANCAKE  BAKING MX,0-Grocery,6,20.5,123,5
3507680,3046,GENERAL MILLS INC,PROG VC HRTY TOMATO SOUP,0-Grocery,1,28.0,28,2
3507725,3046,GENERAL MILLS INC,NATVAL OATS/HNY 12BRS,0-Grocery,17,14.5,246,5
3507767,3046,GENERAL MILLS INC,NATVAL FRT/NUT TRL MX 6CT,0-Grocery,5,10.0,50,2
3508074,3046,GENERAL MILLS INC,BTYC OATMEAL COOKIE MIX,0-Grocery,1,22.0,22,2
3508713,3046,GENERAL MILLS INC,PROG TRAD CHKNWILD RICE,0-Grocery,3,7.3,22,2
3508722,3046,GENERAL MILLS INC,PROG TRAD CHICKEN NOODLE,0-Grocery,13,17.2,224,3
3508733,3046,GENERAL MILLS INC,PROG VC MINESTRONE SOUP,0-Grocery,5,8.0,40,1
3508739,3046,GENERAL MILLS INC,PROG VC LENTIL SOUP,0-Grocery,2,11.0,22,1
3508744,3046,GENERAL MILLS INC,PROG ITALIAN BREAD CRUMBS,0-Grocery,12,15.3,183,6
3508753,3046,GENERAL MILLS INC,PROG PLAIN BREAD CRUMBS,0-Grocery,6,16.8,101,4
3508757,3046,GENERAL MILLS INC,PROG VC VEGETABLE SOUP,0-Grocery,2,17.5,35,3
3508942,3046,GENERAL MILLS INC,PROG VC TOMATO BASIL SOUP,0-Grocery,5,30.2,151,3
3510099,3046,GENERAL MILLS INC,OEP MLD RED ENCHILADA SCE,0-Grocery,17,23.8,405,5
3510134,3046,GENERAL MILLS INC,OEP MLD RED ENCHILADA SCE,0-Grocery,9,28.7,258,5
3510141,3046,GENERAL MILLS INC,OEP CRCH TACO SHELLS 12CT,0-Grocery,18,18.6,334,9
3514893,3046,GENERAL MILLS INC,BTYC DBL CHOC CHNK CKY MX,0-Grocery,1,32.0,32,2
3514901,3046,GENERAL MILLS INC,BTYC PNUT BTTR COOKIE MIX,0-Grocery,2,35.5,71,2
3514931,3046,GENERAL MILLS INC,BTYC SUGAR COOKIE MIX,0-Grocery,2,70.0,140,4
3515002,3046,GENERAL MILLS INC,BTYC OTML CHOC CHP CKY MX,0-Grocery,2,54.0,108,3
3515006,3046,GENERAL MILLS INC,NTVL PNT BTR GRNL 12BRS,0-Grocery,5,34.0,170,4
3515069,3046,GENERAL MILLS INC,BTYC CHOC CHIP COOKIE MIX,0-Grocery,4,19.8,79,2
3515487,3046,GENERAL MILLS INC,GMDL ALL PURPOSE FLOUR,0-Grocery,13,16.9,220,3
3515493,3046,GENERAL MILLS INC,GMDL ALL PURPOSE FLOUR,0-Grocery,22,17.4,383,7
3515494,3046,GENERAL MILLS INC,GMDL SELF RISING FLOUR,0-Grocery,4,31.0,124,2
3515497,3046,GENERAL MILLS INC,GMDL BETTER 4 BREAD FLOUR,0-Grocery,4,23.3,93,2
3515498,3046,GENERAL MILLS INC,GMDL UNBLEACHED FLOUR,0-Grocery,5,17.2,86,2
3515500,3046,GENERAL MILLS INC,BISQK PANCAKE  BAKING MX,0-Grocery,3,18.7,56,3
3520024,3046,GENERAL MILLS INC,GM FRUIT SNACKS SHPR,0-Grocery,1,7.0,7,1
3520798,3046,GENERAL MILLS INC,GM NATURE VALLEY BA SHPR,0-Grocery,1,4.0,4,1
3520935,3046,GENERAL MILLS INC,GM CHEERIOS PROTEIN SHPR,0-Grocery,3,0.3,1,1
3556328,3046,GENERAL MILLS INC,PROG CHICKEN FLVRD BROTH,0-Grocery,1,120.0,120,4
3556337,3046,GENERAL MILLS INC,PROG BEEF FLVRD BROTH,0-Grocery,1,150.0,150,3
3581619,3046,GENERAL MILLS INC,PROG BROCCOLI CHEESE SP,0-Grocery,2,17.5,35,2
3581621,3046,GENERAL MILLS INC,PROG CRMY CHKN NDDL SP,0-Grocery,3,14.0,42,1
3581624,3046,GENERAL MILLS INC,PROG LGHT CRMY CHKN NDDL,0-Grocery,1,62.0,62,5
3581626,3046,GENERAL MILLS INC,PROG CHS TORT VEG TOM SP,0-Grocery,1,56.0,56,1
3581627,3046,GENERAL MILLS INC,PROG LGHT ITLN WED SP,0-Grocery,1,8.0,8,1
3584803,3046,GENERAL MILLS INC,FBTF BRRY TIE DYE FS 6CT,0-Grocery,6,7.2,43,1
3584804,3046,GENERAL MILLS INC,FBTF VARIETY FRT SNK 6CT,0-Grocery,4,40.0,160,3
3584809,3046,GENERAL MILLS INC,GUSHERS FRT SNK VAR 6CT,0-Grocery,6,16.0,96,1
3584810,3046,GENERAL MILLS INC,FRT GSHR TRPCL FT SNK 6CT,0-Grocery,5,30.6,153,4
3585989,3046,GENERAL MILLS INC,PROG TCC MSRM BARLY SOUP,0-Grocery,1,19.0,19,2
3590021,3046,GENERAL MILLS INC,CASC ORG NS VAN CRSP CERL,0-Grocery,3,12.7,38,1
3590096,3046,GENERAL MILLS INC,BTYC VRTY FRUIT SNCKS 8CT,0-Grocery,11,21.0,231,4
3590343,3046,GENERAL MILLS INC,PROG TRAD HMSTY CHKN NDLE,0-Grocery,2,18.5,37,3
3590369,3046,GENERAL MILLS INC,FBTF VARIETY PACK FS 12CT,0-Grocery,8,19.4,155,5
3590697,3046,GENERAL MILLS INC,PROG CHCKPEA N NODLE SOUP,0-Grocery,1,11.0,11,1
3590698,3046,GENERAL MILLS INC,PROG ITLN STY BN PST SOUP,0-Grocery,1,80.0,80,6
3590701,3046,GENERAL MILLS INC,BTYC RSTD GRLC MSHD POT,0-Grocery,1,6.0,6,1
3590708,3046,GENERAL MILLS INC,PROG PRTN STWST STY BK BN,0-Grocery,2,26.0,52,2
3590709,3046,GENERAL MILLS INC,PROG MDTR STYL LENTL SOUP,0-Grocery,3,48.7,146,3
3590743,3046,GENERAL MILLS INC,PROG ORG CHICKEN NOODLE,0-Grocery,1,15.0,15,1
3590863,3046,GENERAL MILLS INC,ANNIES CHCKN NOODLE SOUP,0-Grocery,1,30.0,30,2
3590936,3046,GENERAL MILLS INC,BTYC MASHED POTATO BUDS,0-Grocery,2,21.5,43,1
3590990,3046,GENERAL MILLS INC,CSDN FRM AND NT GRANL,0-Grocery,3,69.7,209,3
3591000,3046,GENERAL MILLS INC,CSDN FRM CIN RSN GRNLA,0-Grocery,3,49.3,148,3
3591001,3046,GENERAL MILLS INC,CSDN FRM CHOC ALMD GRNLA,0-Grocery,3,36.0,108,4
3591002,3046,GENERAL MILLS INC,CSCDN FRM OATS AND HNY GR,0-Grocery,9,56.4,508,4
3591003,3046,GENERAL MILLS INC,CASC ORG GRAHAM CRNCH CRL,0-Grocery,2,37.5,75,4
3591005,3046,GENERAL MILLS INC,CASC ORG HRTY MRNG CEREAL,0-Grocery,2,49.0,98,3
3591006,3046,GENERAL MILLS INC,CASC ORG FRUITFUL OS CRL,0-Grocery,2,64.0,128,5
3591007,3046,GENERAL MILLS INC,CASC ORG CINN CRUNCH CRL,0-Grocery,6,38.8,233,5
3591009,3046,GENERAL MILLS INC,CASC ORG HNY OATCRNCH CRL,0-Grocery,3,25.7,77,5
3591011,3046,GENERAL MILLS INC,ANNIES MAC CHS AGD CHED 4,0-Grocery,4,15.0,60,2
3591017,3046,GENERAL MILLS INC,ANNIES MAC CHS WHT CHED 4,0-Grocery,2,29.5,59,2
3591023,3046,GENERAL MILLS INC,ANNIES DLX MAC N CHS 4PK,0-Grocery,3,26.3,79,2
3591024,3046,GENERAL MILLS INC,ANNIES AGED CHDDR CP 8CT,0-Grocery,6,5.5,33,2
3591028,3046,GENERAL MILLS INC,ANNIES WHT CHDDR CP 8CT,0-Grocery,3,50.3,151,4
3591030,3046,GENERAL MILLS INC,ANNIES 4 CHS MAC CHS,0-Grocery,4,25.8,103,2
3591032,3046,GENERAL MILLS INC,ANNIES CHDR CRCKRS 12CT,0-Grocery,2,44.0,88,2
3591036,3046,GENERAL MILLS INC,ANNIES SHLL  WHT CHDR,0-Grocery,15,9.5,143,2
3591037,3046,GENERAL MILLS INC,ANNIES CLSC MAC  CHS,0-Grocery,14,18.9,264,4
3591039,3046,GENERAL MILLS INC,ANNIES SPRL W/BTRPARM,0-Grocery,3,34.3,103,4
3591040,3046,GENERAL MILLS INC,ANNIE HMG SHLL  CHD CHS,0-Grocery,11,5.5,61,2
3591042,3046,GENERAL MILLS INC,ANNIES DLX SHLAGD CHD,0-Grocery,2,30.0,60,3
3591047,3046,GENERAL MILLS INC,ANNIES FRNDS BNY GRHMS,0-Grocery,2,7.5,15,1
3591048,3046,GENERAL MILLS INC,BTYC SPDRMN FS 10CT,0-Grocery,3,39.0,117,2
3591319,3046,GENERAL MILLS INC,BTYC FRT SCBY SNKS 40CT,0-Grocery,4,17.5,70,2
3591320,3046,GENERAL MILLS INC,BTYC FRT BLUEY SNKS 40CT,0-Grocery,4,18.5,74,1
3591442,3046,GENERAL MILLS INC,MOTTS FRUIT SHAPES 40CT,0-Grocery,8,33.3,266,4
3593815,3046,GENERAL MILLS INC,BTYC FRT FSN VRTY PK 16CT,0-Grocery,15,11.4,171,4
3594070,3046,GENERAL MILLS INC,CASC ORG CINN OATS BF CRL,0-Grocery,2,30.5,61,2
3594322,3046,GENERAL MILLS INC,FRT GSHR MEGA PK 20CT,0-Grocery,7,5.4,38,1
3594326,3046,GENERAL MILLS INC,BTYC JRNCHR FRT RLUP 10CT,0-Grocery,3,32.3,97,1
3594513,3046,GENERAL MILLS INC,BTYC FRT SNK BLUEY 10CT,0-Grocery,5,26.4,132,3
3594609,3046,GENERAL MILLS INC,GHOST PROTEIN COOKIE DOUG,0-Grocery,1,111.0,111,4
3594637,3046,GENERAL MILLS INC,GM GHOST PRT BR CK DGH PK,0-Grocery,1,58.0,58,1
3594651,3046,GENERAL MILLS INC,CASC ORG HNY CSHW GRANOLA,0-Grocery,3,27.0,81,3
3594683,3046,GENERAL MILLS INC,PROG RS NE CLAM CHOWDER,0-Grocery,1,6.0,6,1
3594721,3046,GENERAL MILLS INC,PROG RS CHKN CRN CHWDR,0-Grocery,1,23.0,23,2
3594741,3046,GENERAL MILLS INC,OEP CHKN TORTILLA SOUP,0-Grocery,2,5.0,10,1
3594742,3046,GENERAL MILLS INC,OEP JALP CHK NDL SOUP,0-Grocery,1,2.0,2,1
3594743,3046,GENERAL MILLS INC,OEP CHKN CHS ENCH SOUP,0-Grocery,2,56.5,113,2
3594777,3046,GENERAL MILLS INC,MOTTS ANM AST FF SNK 40CT,0-Grocery,3,34.7,104,2
3594827,3046,GENERAL MILLS INC,PROG HRTY GRAIN VEG SOUP,0-Grocery,1,11.0,11,1
3594857,3046,GENERAL MILLS INC,PROG BROC CHS BRWN RICE,0-Grocery,1,20.0,20,2
3594972,3046,GENERAL MILLS INC,BTYC HMSTYL CHS SCLLP POT,0-Grocery,1,110.0,110,3
3594985,3046,GENERAL MILLS INC,MOTTS MDLY ASRTD SNK 10CT,0-Grocery,8,35.4,283,5
3594989,3046,GENERAL MILLS INC,BTYC SPONGE BOB FS 10CT,0-Grocery,3,30.3,91,5
3595011,3046,GENERAL MILLS INC,BTYC FRT RLLUP VRTY 10CT,0-Grocery,7,15.1,106,2
3595044,3046,GENERAL MILLS INC,FRT RLUP STWBRY SEN 10CT,0-Grocery,5,13.8,69,1
3595068,3046,GENERAL MILLS INC,BTYC SWT POT MSH POTATOES,0-Grocery,1,97.0,97,1
3595111,3046,GENERAL MILLS INC,GM GHOST PRT BR CHC PB,0-Grocery,1,70.0,70,1
3595181,3046,GENERAL MILLS INC,BTYC SCALLPD CASSRL POT,0-Grocery,2,102.5,205,5
3595311,3046,GENERAL MILLS INC,GHOST PRTN CHOC PNTBTR BR,0-Grocery,2,58.5,117,6
3595412,3046,GENERAL MILLS INC,BTYC AU GRATIN POTATOES,0-Grocery,2,106.0,212,5
3595416,3046,GENERAL MILLS INC,PROG RH SOUP CRM CKNBRCL,0-Grocery,1,11.0,11,1
3595666,3046,GENERAL MILLS INC,BTYC SCALLOPED POTATOES,0-Grocery,1,141.0,141,3
3595778,3046,GENERAL MILLS INC,GHOST PRTN CHOC CRML BAR,0-Grocery,1,58.0,58,2
3596318,3046,GENERAL MILLS INC,PROG SOUP RH IT SSGPOT,0-Grocery,1,24.0,24,1
3596336,3046,GENERAL MILLS INC,BC JULIENNE CSRL POTATOES,0-Grocery,1,67.0,67,3
3596341,3046,GENERAL MILLS INC,CASCADIAN FARM CHOC,0-Grocery,1,93.0,93,1
3596343,3046,GENERAL MILLS INC,CASCADIAN FARM COOK,0-Grocery,1,30.0,30,1
3596615,3046,GENERAL MILLS INC,LARA FRNT BTR CHCHP 18CT,0-Grocery,2,59.0,118,3
3596713,3046,GENERAL MILLS INC,PROG PTMST HRT SMKHS STY,0-Grocery,5,2.0,10,1
3596716,3046,GENERAL MILLS INC,PROG PTMST SMKHS GR CHK,0-Grocery,4,40.3,161,3
3596718,3046,GENERAL MILLS INC,MRGL ORGANIC TOMATO,0-Grocery,1,121.0,121,2
3596719,3046,GENERAL MILLS INC,PROG PTMST STKHS STYL,0-Grocery,4,29.0,116,2
3596722,3046,GENERAL MILLS INC,PROG SOUP MDTR MTBLL CHKN,0-Grocery,2,19.5,39,1
3596816,3046,GENERAL MILLS INC,PROGRESSO HMSTYL CHCKN SP,0-Grocery,1,71.0,71,3
3596863,3046,GENERAL MILLS INC,CSDN FRM CNN GRNLA,0-Grocery,4,30.3,121,5
3596864,3046,GENERAL MILLS INC,CSCDN FRN CCBT GRBKA,0-Grocery,7,42.3,296,5
3596885,3046,GENERAL MILLS INC,BTYC FG MF FRT SNCK 22CT,0-Grocery,5,9.2,46,1
3597545,3046,GENERAL MILLS INC,BTYC CHEDDR CLASSIC 3 CHS,0-Grocery,2,14.5,29,2
3597809,3046,GENERAL MILLS INC,PROG TOM SSGE  LNTL SP,0-Grocery,2,25.0,50,4
3597835,3046,GENERAL MILLS INC,FRT RLUP SOUR,0-Grocery,3,5.3,16,1
3597836,3046,GENERAL MILLS INC,MOTTS BRRY FRT SNKS 40CT,0-Grocery,4,27.0,108,2
3597885,3046,GENERAL MILLS INC,BTYC FG WTRMLN SOUR APPLE,0-Grocery,4,32.3,129,3
3597886,3046,GENERAL MILLS INC,BTYC FRT SNK MINCRFT 10CT,0-Grocery,3,26.7,80,4
3597891,3046,GENERAL MILLS INC,BTYC FRT SNK MOANA 10CT,0-Grocery,3,21.3,64,4
3597911,3046,GENERAL MILLS INC,BTYC SCB FRT FLV SNK 22CT,0-Grocery,7,6.9,48,1
3597999,3046,GENERAL MILLS INC,ANNIES 25% LS MAC  CHS,0-Grocery,2,38.5,77,3
3598210,3046,GENERAL MILLS INC,PROG TRAD CRMY TOMATO PNN,0-Grocery,2,26.5,53,3
3598321,3046,GENERAL MILLS INC,PROG RH CHS TRTLLN SPNCH,0-Grocery,1,22.0,22,1
3598323,3046,GENERAL MILLS INC,PROG RH LASGN ITLN SAUGE,0-Grocery,1,23.0,23,1
3598633,3046,GENERAL MILLS INC,CASDN FRM VAN ALMD GRNLA,0-Grocery,4,32.8,131,2
3598738,3046,GENERAL MILLS INC,PROG TRAD CHICKARINA SOUP,0-Grocery,2,54.0,108,7
3598952,3046,GENERAL MILLS INC,BTYC FRT SNK STCH 10CT,0-Grocery,3,32.3,97,2
3500206,3046,GENERAL MILLS INC,OEP TACO SHELLS SNS 20CT,0-Grocery,8,21.6,173,5
3501615,3197,#MULTIVALUE,AJAX ULTR VING LIM DISWSH,0-Grocery,3,17.7,53,2
3502671,3197,#MULTIVALUE,PLMV ULTR STRNGT DSH SP,0-Grocery,2,27.0,54,2
3502699,3197,#MULTIVALUE,PLMV ULTRA OX DISH SP,0-Grocery,2,20.5,41,1
3594966,8262,KLK HOLDINGS  INC.,SI KRO LAMINATE BAG N/WVN,0-Grocery,1,73.0,73,5
3500522,3197,#MULTIVALUE,SVTL SNST ROSE DRYR SHEET,0-Grocery,6,17.5,105,2
3500647,3197,#MULTIVALUE,FBLSO CLNR W/BAKING SODA,0-Grocery,5,2.4,12,1
3501180,3025,DART CONTAINER-OB AND SOLO,KRO CLR PLSTC CP 9 OZ,0-Grocery,8,46.4,371,15
3501216,3197,#MULTIVALUE,SUAVITEL DRYER SHEET,0-Grocery,9,17.6,158,3
3501230,3025,DART CONTAINER-OB AND SOLO,KRO PLST GRP CP 18 OZ,0-Grocery,36,11.6,418,21
3501264,3025,DART CONTAINER-OB AND SOLO,KRO PLST GRP CP 100CT,0-Grocery,4,47.3,189,10
3501284,3197,#MULTIVALUE,AJAX TRPL ACT DISH LIQUID,0-Grocery,8,16.1,129,4
3501345,3080,AIP COVALENCE PLASTICS,RUFS DS TK BG 13GAL,0-Grocery,2,34.5,69,2
3501346,3197,#MULTIVALUE,AJAX SPR DGSR LMN DSH LQD,0-Grocery,4,11.5,46,3
3501460,3197,#MULTIVALUE,SVTL MRNG SUN FABRC SFTNR,0-Grocery,5,4.6,23,2
3501673,3025,DART CONTAINER-OB AND SOLO,SOLO COPPER  TURQUOISE,0-Grocery,5,20.4,102,6
3501688,3197,#MULTIVALUE,PLMV OXY DISH LIQUID,0-Grocery,14,5.0,70,3
3501780,3197,#MULTIVALUE,PLMV ANTBC ORNG DISH LQD,0-Grocery,7,1.7,12,1
3501983,3197,#MULTIVALUE,PLMV ULT CONCNTR DISH LQD,0-Grocery,6,3.8,23,2
3502196,3025,DART CONTAINER-OB AND SOLO,SOLO DEC VALUE PLATE 9IN,0-Grocery,5,3.6,18,1
3502283,3197,#MULTIVALUE,AJAX TRPL ACTN OR DISH LQ,0-Grocery,9,9.2,83,4
3502297,3197,#MULTIVALUE,AJAX SPR DGSR LMN DSH LQD,0-Grocery,5,10.6,53,4
3502361,3197,#MULTIVALUE,AJAX ULTRA ORANGE DISH SP,0-Grocery,5,7.0,35,1
3502428,3025,DART CONTAINER-OB AND SOLO,SOLO RPET CLEAR CUP 18 OZ,0-Grocery,7,35.7,250,7
3502814,3197,#MULTIVALUE,PLMV ANTBC ORNG DISH LQD,0-Grocery,4,21.0,84,3
3502862,3197,#MULTIVALUE,SVTL REG FBRC COND GR APL,0-Grocery,3,7.7,23,1
3503083,3197,#MULTIVALUE,SVTL LAVENDR FABRIC SFTNR,0-Grocery,5,2.4,12,1
3503091,3197,#MULTIVALUE,SVTL FLD FLWR FABRC SFTNR,0-Grocery,13,10.3,134,5
3503105,3197,#MULTIVALUE,PLMV ULT STR DISH LIQUID,0-Grocery,2,31.0,62,2
3503123,3197,#MULTIVALUE,AJAX TRPL ACTN OR DISH LQ,0-Grocery,6,8.5,51,2
3503369,3197,#MULTIVALUE,FBLSO WTRMLN SCNT MP CLNR,0-Grocery,5,8.0,40,1
3503378,3197,#MULTIVALUE,FBLSO PEACH MP CLEANER,0-Grocery,4,16.0,64,1
3503462,3197,#MULTIVALUE,SVTL CMPLT FABRIC SHEETS,0-Grocery,2,11.0,22,1
3503562,3197,#MULTIVALUE,PLMV ULT PC DISH LIQUID,0-Grocery,5,23.0,115,4
3503604,3197,#MULTIVALUE,SVTL CS SP MORNING SUN,0-Grocery,6,4.3,26,1
3503609,3197,#MULTIVALUE,SVTL CMPLT MRNING SUN LFS,0-Grocery,4,6.5,26,1
3504717,3197,#MULTIVALUE,FBLSO CLEANER LEMON,0-Grocery,6,4.8,29,1
3504859,3197,#MULTIVALUE,FBLSO LVNDR ALL PURP CLNR,0-Grocery,12,13.0,156,3
3504917,3197,#MULTIVALUE,MRPHY OIL SOAP WD FLR CLN,0-Grocery,2,7.0,14,1
3504938,3080,AIP COVALENCE PLASTICS,RUFS SS WNG TIE TK 13GAL,0-Grocery,3,45.7,137,2
3504975,3080,AIP COVALENCE PLASTICS,RUFS WNGTIE TRSH BG 30GAL,0-Grocery,5,23.4,117,2
3505012,3197,#MULTIVALUE,FBLSO LAVENDER CLEANER,0-Grocery,9,6.3,57,2
3505020,3025,DART CONTAINER-OB AND SOLO,SOLO PARTY CUP PACK,0-Grocery,4,63.5,254,17
3505298,3197,#MULTIVALUE,PLMV ULT OXY DSH LIQUID,0-Grocery,3,13.3,40,1
3506737,3025,DART CONTAINER-OB AND SOLO,KRO PLASTIC CUP 18 OZ,0-Grocery,4,36.3,145,10
3516352,3025,DART CONTAINER-OB AND SOLO,SOLO SQD PLST CUPS 18 OZ,0-Grocery,6,71.3,428,18
3581892,3025,DART CONTAINER-OB AND SOLO,KRO BLUE 18OZ CP SHPR,0-Grocery,3,3.3,10,1
3591151,3197,#MULTIVALUE,COLG BK SD PRX WHT MNT TP,0-Grocery,3,79.0,237,3
3591153,3197,#MULTIVALUE,COLG CVTY PRTCN GR RG FLV,0-Grocery,2,89.5,179,2
3591154,3197,#MULTIVALUE,SFTSOAP AQUARIUM LHS PUMP,0-Grocery,9,10.3,93,1
3591155,3197,#MULTIVALUE,SFTSOAP MLK HNY LQ HND SP,0-Grocery,10,16.5,165,2
3591157,3197,#MULTIVALUE,IRSH SPRNG ORIG BDY WSH,0-Grocery,4,7.0,28,1
3591161,3197,#MULTIVALUE,SFTSOAP ALOE LQD HND SP,0-Grocery,8,19.3,154,2
3591162,3197,#MULTIVALUE,SFTSOAP FRESH BRZ LQD HS,0-Grocery,12,9.4,113,3
3592086,3197,#MULTIVALUE,SFTSOAP AQUARIUM LHS RFLL,0-Grocery,12,14.3,171,2
3594332,3197,#MULTIVALUE,COLG TRP ACT TOOTHPASTE,0-Grocery,3,15.7,47,1
3598676,3197,#MULTIVALUE,SFTSOAP LVNDR ALMND,0-Grocery,5,24.2,121,1
3598888,3197,#MULTIVALUE,SFTSOAP CRMLZ COCONT,0-Grocery,5,24.2,121,1
3570109,7031,LA MIXER,ST PROTEIN TRL MX SHPR,8-Produce,1,19.0,19,19
3580002,7031,LA MIXER,CSDT TOMATO SPREAD,8-Produce,1,28.0,28,1
3581524,7031,LA MIXER,BRDV DATES MEDJL WHL ORG,8-Produce,5,15.0,75,3
3585930,7031,LA MIXER,PRSL SWTSALTY CHILI MIX,8-Produce,1,108.0,108,2
3519031,7031,LA MIXER,ONIONS SHALLOTS,8-Produce,25,0.6,16,1
3570462,7031,LA MIXER,KRM GUAJILLO DRD SLD BAG,8-Produce,1,14.0,14,1
3580299,7031,LA MIXER,PRSL SHALLOTS,8-Produce,2,2.5,5,1
3580314,7031,LA MIXER,PRSL ONION WHITE BOILER,8-Produce,2,8.5,17,1
3580583,7031,LA MIXER,CSDT SUNDRY TOMATO HALVES,8-Produce,3,6.7,20,1
