Wskusku,Description,Location,High,Tie,Case Height,Case Depth,Case Width,Case Weight
3503749,STO MPL BRWN SGR OATML        ,G6GC65              ,4,8,8.30,19.50,10.50,13.60
3504168,GM CHEERIOS VRY BRY           ,G6GC73              ,3,12,12.37,15.68,9.81,9.80
3502409,QKER CHWY PRTN MPL BR SGR     ,G6GC75              ,5,16,6.44,11.81,9.94,5.80
3506387,QKER L/S VAREITY 8CT          ,G6GC83              ,4,12,8.56,20.25,8.25,9.30
3501129,QKER VRTY PACK OATMEAL        ,G6GC85              ,4,12,8.56,20.25,8.25,11.40
3514871,KRO QK 1MIN 100% WG OATS      ,G6GD02              ,5,8,7.50,16.70,13.80,16.00
3504665,KRO LSGR MPL BR SG 8CT        ,G6GD04              ,4,8,8.63,19.44,10.69,9.50
3504293,GM CHEERIOS CUP               ,G6GD12              ,4,20,7.75,12.25,8.12,1.82
3506393,IQO LS MAPL BRWN SGR 8CT      ,G6GD14              ,4,12,8.31,19.69,8.25,9.60
3501004,QKER INS BTR FLV GRT 12CT     ,G6GD22              ,4,12,8.25,19.69,8.31,9.80
3501158,QKER CHW CHOC CHIP 18CT       ,G6GD24              ,3,10,9.50,15.00,11.70,15.20
3595733,KSHI GO CHOC CEREAL           ,G6GD32              ,4,16,7.69,12.75,8.75,2.44
3502114,NTVL CRU OT HNY BR 36CT       ,G6GD34              ,3,16,10.81,12.00,8.81,8.25
3501268,QKER APLE CINNMN OATMEAL      ,G6GD53              ,4,12,8.25,19.69,8.31,11.50
3504014,QKR INST OATS APL CIN 8CT     ,G6GD55              ,4,24,8.31,10.50,9.75,6.00
3501764,QKER QUICK 1 MINUTE OATS      ,G6GD63              ,4,10,7.20,16.50,12.20,15.60
3504357,GM CHEERIOS GRNLA HNY NUT     ,G6GD65              ,3,28,9.50,10.00,6.81,3.40
3502706,KRO CHC FDG TSTR TRT 12CT     ,G6GD73              ,3,13,11.75,13.56,9.25,19.00
3501001,OKER INS CHD CHS GRT 12CT     ,G6GD75              ,4,12,8.25,19.69,8.31,9.80
3505543,CRM OF RICE HOT CEREAL        ,G6GD83              ,6,21,6.20,6.70,12.70,12.00
3506761,QKER INS DINOEGG OTML 8CT     ,G6GD85              ,4,12,8.33,19.69,9.86,13.60
3502200,KRO FRST SHRD WHT BTSZ        ,G6GF02              ,3,6,11.75,20.00,15.94,22.40
3505668,QKER OTML MPL  BRWN SGR       ,G6GF12              ,5,19,8.63,11.19,8.75,6.20
3505198,KELL RAISIN BRAN ORIGINAL     ,G6GF22              ,4,12,11.63,16.00,9.94,12.80
3504711,KRO APPLE CRUNCH CEREAL       ,G6GF32              ,4,9,11.75,15.69,14.38,10.73
3503640,KELL NTGR STRWBRY BAR 8CT     ,G6GF53              ,5,12,6.69,9.88,16.19,10.90
3505954,KRO FRT CRM VRTY PK 20CT      ,G6GF63              ,3,11,10.63,14.50,11.25,8.90
3505564,QKER CHW CHCLT CHPBR 30CT     ,G6GF73              ,4,15,10.00,16.44,7.75,11.70
3501774,QKER OLD FASHIONED OATS       ,G6GF83              ,5,10,7.20,16.50,12.20,15.60
3506389,QKER INS APL CINN OAT CUP     ,G6GG02              ,7,23,6.77,10.88,7.43,1.90
3505834,KRO MAP BSG OATML 20 CT       ,G6GG12              ,3,11,10.63,14.50,11.25,12.35
3506627,QKER INS FRTCRM VAR 8CT       ,G6GG22              ,6,12,8.56,20.25,8.25,8.60
3501920,KELL CRACKLIN OAT BRAN        ,G6GG32              ,4,12,10.56,15.38,9.75,12.50
3502289,NTVL KDS SF BK SMORS BARS     ,G6GG53              ,7,20,6.62,12.00,7.62,4.50
3501543,QKER FNC INSTNT OTML 20PK     ,G6GG63              ,4,10,10.31,18.06,10.06,14.20
3502244,QKER CHW YOG STRWBRY 5CT      ,G6GG73              ,6,16,6.60,11.80,10.60,6.20
3504386,KELL POPTRT FRS CKCR 8CT      ,G6GG83              ,4,20,11.38,11.13,7.75,11.60
3504702,KRO RAISIN BRAN               ,G6GH02              ,4,10,11.56,14.75,12.00,15.00
3504189,KELL POPTRT FRS CINN 12CT     ,G6GH12              ,4,15,11.25,13.31,9.31,17.30
3505027,POST FRUITY PEBBLES CREAL     ,G6GH22              ,3,6,13.00,18.75,16.00,18.09
3501145,KELL POPTRT FRS STRW 12CT     ,G6GH32              ,4,15,11.25,13.31,9.31,17.30
3502248,NTVL HNY VNLA WAFR BR 5CT     ,G6GH53              ,6,25,7.12,11.12,6.50,3.50
3500052,KELL POPTRT FRS WDBRY 8CT     ,G6GH63              ,4,20,11.38,11.13,7.75,11.60
3502296,POST FRUITY PEBBLES           ,G6GH73              ,3,18,12.88,13.81,8.19,6.76
3500935,KELL POPTRT CHOC FDG 12CT     ,G6GH83              ,4,15,11.25,13.31,9.31,17.20
3502194,NTVL BSCTS PNUT BTR 10CT      ,G6GJ02              ,5,20,9.56,11.56,7.50,6.66
3504176,GM APPLE CINNAMON C           ,G6GJ12              ,3,6,14.06,19.12,15.87,23.96
3504377,GHOST HIGH PROTEIN            ,G6GJ22              ,4,12,10.75,15.68,10.00,9.08
3504753,GM CT CRNCH STRWBR            ,G6GJ32              ,4,10,11.81,15.62,11.68,12.30
3504575,KELL POPTRT FRS SMOR 8CT      ,G6GJ53              ,4,20,11.38,11.13,7.75,11.60
3506260,GM COOKIE CRISP BRFST CRL     ,G6GJ63              ,3,6,14.06,19.12,16.00,20.95
3501569,KELL RCE KRSP TRT 40CT        ,G6GJ73              ,4,8,10.25,18.50,11.81,11.31
3501174,POST HONEY CEREALS            ,G6GJ83              ,4,12,11.63,15.88,10.00,9.25
3504514,KELL RAISIN BRAN CRUNCH       ,G6GK02              ,3,12,13.13,16.00,9.50,12.44
3505640,KELL POPTRT STBR MS PSTRY     ,G6GK12              ,4,20,11.44,11.19,7.81,11.68
3514797,CRM OF WHT INS ORGNL 12CT     ,G6GK22              ,4,12,8.30,15.00,10.30,11.00
3505836,KRO TRAD VRTY PK 20 CT        ,G6GK24              ,3,11,10.63,14.50,11.25,12.35
3502285,MOTTS SFT BK BR CHC CHP       ,G6GK32              ,5,20,6.62,12.25,7.62,3.82
3502131,NTVL KDS SF BK BR CC CKIE     ,G6GK34              ,5,20,6.62,12.00,7.62,4.50
3502007,KELL RAISIN BRAN CRNC CUP     ,G6GK53              ,4,16,7.90,12.80,8.80,3.53
3500053,KELL POPTRT STRAWBRY 8CT      ,G6GK55              ,2,20,11.38,11.13,7.75,11.60
3500715,LC UNCRN MGC BRKFST CRL       ,G6GK63              ,4,10,11.81,15.62,11.68,10.24
3502202,MOTTS SFT BK FLD BRS BLUB     ,G6GK65              ,6,20,6.62,12.00,7.62,4.40
3502848,KRO MPL BSGR OTML CUP 4CT     ,G6GK73              ,6,20,8.00,11.63,7.31,1.91
3502891,MOTTS BANA STRB SB BR 6CT     ,G6GK75              ,5,20,6.62,12.00,7.62,3.82
3505987,KRO FS BSG CN TSR TR 12CT     ,G6GK83              ,3,13,11.75,13.56,9.25,18.80
3506392,CAPN CRNCH PNT BTTR CREAL     ,G6GK85              ,3,7,12.00,19.50,13.88,15.50
3502080,NTVL SWSLT TRT GR BR 6CT      ,G6GL02              ,5,16,6.50,11.62,10.00,7.75
3501529,QKER CAPN CRUNCH BRY CUP      ,G6GL04              ,5,18,6.31,12.25,8.38,1.10
3504055,QKER CHW CHO CHP GRNL 8CT     ,G6GL12              ,5,15,7.20,11.90,9.80,6.80
3507767,NATVAL FRT/NUT TRL MX 6CT     ,G6GL14              ,5,16,6.50,11.50,9.90,7.50
3500484,KRO SMORES TSTR TRT 12CT      ,G6GL22              ,3,13,11.75,13.56,9.25,18.00
3500428,QKR CHWY CHC CHP BR 18CT      ,G6GL24              ,4,10,9.88,15.31,11.69,14.20
3504565,KELL POPTRT FRS CHFDG 8CT     ,G6GL32              ,3,20,11.38,11.13,7.75,11.60
3501194,KELL POPTRT STRAWBRY 12CT     ,G6GL34              ,3,15,11.25,13.31,9.31,17.20
3504688,GMI FRTY CHEERIOS CEREAL      ,G6GL53              ,3,12,12.37,15.68,9.81,9.60
3503623,KELL NTGR 2FL CRL BR 32CT     ,G6GL55              ,5,34,6.13,8.19,6.31,3.15
3503336,CARNATION BREAKFAST ESSEN     ,G6GL63              ,6,34,5.50,8.35,6.20,7.30
3504543,KELL POPTRT FRS CINN 8CT      ,G6GL65              ,3,20,11.38,11.13,7.75,11.60
3503628,KELL RCE KRSP TRT 16CT        ,G6GL73              ,4,15,9.00,13.50,9.50,6.18
3506138,KRO FDG ENRBD GRHM CKY        ,G6GL75              ,4,20,8.39,12.32,11.25,11.30
3502119,FIBER 1 90CL CHO FDG 18CT     ,G6GL83              ,5,13,6.37,14.87,9.25,5.55
3500671,KELL KRV CRL OG               ,G6GL85              ,3,6,11.63,19.94,15.94,14.80
3505574,QKER CHW VARIETY PCK 30CT     ,G6GM02              ,3,15,10.00,16.44,7.75,11.70
3502976,GM CNN TST CRNCH TRT 8CT      ,G6GM04              ,5,24,6.31,13.31,6.00,4.42
3502330,NTVL BAR PBJ GRAPE            ,G6GM12              ,6,18,5.56,12.87,7.56,3.50
3506694,POST FRUITY PEBBLES FS        ,G6GM22              ,3,9,13.81,15.94,13.31,15.17
3502346,NTVL BAR PBJ STRWBR           ,G6GM24              ,6,18,5.56,12.87,7.56,3.50
3500600,KRO CK N CRM TST TRT 12CT     ,G6GM32              ,3,13,11.75,13.56,9.25,18.00
3502271,MOML FRUITY DYNO BITES        ,G6GM34              ,3,6,9.38,23.88,13.25,11.30
3596615,LARA FRNT BTR CHCHP 18CT      ,G6GM53              ,5,18,5.87,10.37,9.56,8.10
3500766,NTVL CR PNT GR BR 36CT        ,G6GM55              ,3,16,10.81,12.00,8.81,8.25
3505992,FIBER 1 OATS CHO BAR 10CT     ,G6GM63              ,5,15,6.25,16.00,7.56,7.40
3503143,CARN BRK ESN STRWBRRY 6PK     ,G6GM65              ,6,16,6.00,19.00,7.00,15.27
3500737,NTVL CRNCHY VAR BR 12CT       ,G6GM73              ,5,12,6.20,13.20,11.50,8.60
3502251,NATVAL SWT/SLT PNT BR 6CT     ,G6GM75              ,5,16,6.30,11.60,10.00,7.50
3504624,KELL FRSTD MINI WHTS          ,G6GM83              ,3,12,13.13,16.00,9.69,12.59
3501430,RKT HMSTYL ORIG BARS 24CT     ,G6GM85              ,2,10,10.50,19.00,9.63,8.48
3501223,QKER CHW DPS CHO CHP 14CT     ,G6GN02              ,4,12,8.70,12.80,11.60,13.90
3503977,NTVL SS GRNLA BAR CSHW 12     ,G6GN04              ,6,12,6.25,16.00,10.00,10.00
3501178,POST FRUITY PEBBLES CUP       ,G6GN12              ,4,16,7.75,12.69,8.69,2.32
3505689,NTVL GRNL DK CH P/ALM 12C     ,G6GN14              ,5,12,6.25,16.00,10.00,10.00
3500923,NTVL SF BK BLBRY MFF 10CT     ,G6GN22              ,4,28,8.12,10.00,6.62,3.50
3505183,KELL FRST MN WHT LIL BITE     ,G6GN24              ,3,12,11.63,16.00,9.94,12.00
3504553,KELL POPTRT FRS CHRY 8CT      ,G6GN32              ,3,20,11.38,11.13,7.75,11.60
3503606,POST HONEYCOMB CEREAL         ,G6GN34              ,3,9,11.88,15.69,11.63,7.41
3500930,KELL POPTRT FRS CHRY 12CT     ,G6GN53              ,3,15,11.25,13.31,9.31,17.30
3501681,KELL RICE KRSPY TREAT 8CT     ,G6GN55              ,4,15,9.00,13.50,9.50,6.18
3502541,MOTTS APPLE FRUIT BARS        ,G6GN63              ,6,20,6.62,12.00,7.62,4.40
3501730,QKER CHEW GRNLA BAR 24CT      ,G6GN65              ,3,15,10.00,16.44,7.75,12.00
3500990,KELL POPTRT FRS SMOR 12CT     ,G6GN73              ,2,15,11.25,13.31,9.31,17.20
3500808,NTVL TRAIL MX DC CHRY 6CT     ,G6GN75              ,5,16,6.50,11.60,10.00,6.80
3504597,KELL CRISPIX LG CRL           ,G6GN83              ,3,9,13.13,16.00,13.33,11.23
3500760,NTVL PRTN SLTD CML NT 5CT     ,G6GN85              ,5,16,6.50,11.60,10.00,7.40
3500790,KELL POPTRT CKY CRM 12CT      ,G6GP02              ,2,15,11.25,13.31,9.31,17.20
3505989,KRO FRS STRW TSTR TR 12CT     ,G6GP04              ,2,13,11.75,13.56,9.25,18.80
3501982,NV SFT BKD SQR CIN 12CT       ,G6GP12              ,5,19,6.75,10.37,9.12,4.80
3502714,GMI REESES PUFFS TRTS 8CT     ,G6GP14              ,5,24,6.31,13.31,6.00,4.42
3504603,KELL RAISIN BRAN CEREAL       ,G6GP22              ,3,12,13.13,16.00,9.50,13.04
3500313,NTVL PRTN SLTD CRML 10CT      ,G6GP24              ,5,12,6.25,16.00,10.00,9.08
3515006,NTVL PNT BTR GRNL 12BRS       ,G6GP32              ,5,12,6.20,11.50,13.50,9.00
3502439,NTVL PB OATMEAL SQRE 12CT     ,G6GP34              ,4,25,9.10,10.20,8.44,4.80
3502904,NTVL CINN ALM GRAN BARS       ,G6GP53              ,6,16,6.12,11.95,10.19,6.50
3505530,NTVL CRNCHY PB GRNLA 24CT     ,G6GP55              ,3,16,8.87,12.00,9.62,8.47
3505849,NTVL PNUT BTR WFR BR 10CT     ,G6GP63              ,7,15,5.75,16.37,7.18,4.50
3507725,NATVAL OATS/HNY 12BRS         ,G6GP65              ,5,12,6.20,13.20,11.50,9.00
3501827,KELL POPTRT BWN SGR 32CT      ,G6GP73              ,7,35,5.69,6.81,7.75,3.64
3500681,NV CRCHY BR VRTY PK 24CT      ,G6GP75              ,4,16,8.80,9.60,12.00,8.20
3504614,KELL SPECL K VAN ALM          ,G6GP83              ,3,12,13.13,16.00,9.50,10.64
3500624,NTVL SW SLT NT GR BR 18CT     ,G6GP85              ,3,16,9.62,11.75,10.00,10.84
3504583,KELL POPTRT FRS STRW 8CT      ,G6GQ02              ,3,20,12.38,11.13,7.75,11.60
3504169,GM LUCKY CHARMS TRTS 8CT      ,G6GQ04              ,5,24,6.31,13.31,6.00,4.42
3500886,KELL POPTRT FRS BLBR 12CT     ,G6GQ12              ,3,15,11.25,13.31,9.31,17.30
3503001,KELL RCE KRSP 3FLV 52CT       ,G6GQ14              ,2,10,11.31,17.81,9.94,10.74
3504391,KELL POPTRT FRS BLBR 8CT      ,G6GQ22              ,3,20,11.38,11.13,7.75,11.60
3502150,NTVL CRS CRM WF BRS BLUBR     ,G6GQ24              ,5,25,7.12,11.12,6.50,3.50
3504630,KELL SPECIAL K CHOC DLT       ,G6GQ32              ,2,12,13.13,16.00,9.50,10.34
3504535,KELL COCOA KRISPIES           ,G6GQ34              ,3,12,11.88,15.50,9.94,10.30
3504047,QKER RSG CHO CHP GRNL 8CT     ,G6GQ53              ,4,15,7.20,11.90,10.50,6.80
3504371,CHEX MIX MUDDY BUDDY          ,G6GQ55              ,4,16,8.25,12.00,9.75,6.30
3506489,NTVL SW  SLT PNT 12CT         ,G6GQ63              ,6,12,6.25,16.00,10.00,10.00
3501369,KRO APPL CINN OTML 10CT       ,G6GQ65              ,4,8,8.63,19.44,10.69,13.70
3500598,NTVL SWT SLTY PNT GR 18CT     ,G6GQ73              ,3,16,9.62,11.75,10.00,10.84
3504659,NTVL CRNCHY OAT HNY GRNLA     ,G6GQ75              ,3,20,10.50,10.00,9.00,6.62
3502713,KELL RC KRSPS TRT MS 16CT     ,G6GQ83              ,3,15,9.38,13.38,9.63,6.13
3502672,GM GOLDEN GRAHAMS TRT 8CT     ,G6GQ85              ,3,24,6.31,13.31,6.00,5.05
3505745,GM CEREAL BREAKFST PK 8CT     ,G6GR02              ,3,12,10.62,16.00,10.00,7.10
3506482,NTVL CRPY CRMY PB CHO 5CT     ,G6GR04              ,5,25,7.12,11.12,6.50,3.50
3505869,KELL POPTRT CY SB TP 32CT     ,G6GR12              ,6,35,5.44,6.63,7.63,3.81
3598441,THREE WISHES CINNM CEREAL     ,G6GR14              ,3,18,12.75,10.94,7.63,3.23
3598633,CASDN FRM VAN ALMD GRNLA      ,G6GR22              ,3,28,9.50,10.00,6.81,3.50
3502758,NTVL SMORES LNCHBX BR 5CT     ,G6GR24              ,5,16,6.60,11.93,10.06,5.17
3502068,KRO PB CHOC PUFF CEREAL       ,G6GR32              ,3,10,11.75,16.06,11.13,10.21
3502298,NTVL SWT SLT CHOC TURTLE      ,G6GR34              ,5,20,7.18,11.75,8.00,4.00
3500089,GM TRIX                       ,G6GR53              ,3,9,11.80,15.60,12.80,11.10
3505688,NTVL FRT N NT TRL MX 12CT     ,G6GR55              ,5,12,6.25,16.00,10.00,10.00
3500571,QUAKER INST OATM APL CINN     ,G6GR63              ,3,10,10.31,18.06,10.06,18.84
3502867,NTVL BCC SFT BAKED BB 5CT     ,G6GR65              ,4,25,8.12,11.00,6.62,4.00
3502250,NATVAL SWT/SLT ALM BR 6CT     ,G6GR73              ,5,16,6.30,11.50,10.00,7.00
3594609,GHOST PROTEIN COOKIE DOUG     ,G6GR75              ,6,8,5.87,19.62,12.06,15.95
3500629,NATVAL SWT/SLT CH ALM 6CT     ,G6GR83              ,5,16,6.50,11.60,10.00,7.30
3598763,THREE WISHES COCOA CERAEL     ,G6GR85              ,3,18,12.75,10.94,7.63,3.23
3502582,KRO CRUNCHY RASIN BRAN        ,G6GS02              ,3,9,12.94,15.94,13.31,16.80
3502125,MOTTS STRAWBERRY BARS         ,G6GS04              ,5,20,6.62,12.00,7.62,4.40
3506070,FIBER 1 70CAL.CHO FDG12CT     ,G6GS12              ,5,19,6.75,10.37,9.12,4.20
3505559,FIBER 1 90CAL CIN CCK12CT     ,G6GS14              ,5,19,6.87,10.33,9.18,5.75
3595311,GHOST PRTN CHOC PNTBTR BR     ,G6GS22              ,6,8,5.87,19.62,12.06,19.80
3502487,CHEERIOS CHC PB PRTN BARS     ,G6GS24              ,4,24,7.87,11.75,6.43,4.30
3503477,GM FIBER 1 HONEY CLUSTER      ,G6GS32              ,3,18,12.43,12.87,8.00,8.60
3585891,STO APL CIN INST OAT 10CT     ,G6GS34              ,4,12,8.63,13.13,10.69,8.28
3502678,KRO CHRRY TSTR TRT 12CT       ,G6GS53              ,3,13,11.75,13.56,9.25,19.00
3502638,CARN BRK ESN STRWBRY 10CT     ,G6GS55              ,7,15,6.85,15.40,8.05,6.29
3504380,GM CHEERIOS GRANOLA           ,G6GS63              ,3,28,9.50,10.00,6.81,3.20
3595778,GHOST PRTN CHOC CRML BAR      ,G6GS65              ,6,8,6.00,19.62,12.06,15.90
3501874,QKER CHW GRNLA BAR 18CT       ,G6GS73              ,3,10,10.00,18.56,14.81,13.68
3504057,QKER CHW PB CCHP GRNL 8CT     ,G6GS75              ,4,15,7.20,11.90,9.80,6.80
3503052,NATVAL SWT/SLT CSHW 6CT       ,G6GS83              ,5,16,6.30,11.50,10.00,7.30
3595861,KSHI GL CRUNCH CEREAL         ,G6GS85              ,3,12,13.31,11.00,12.00,13.40
3568514,BAKERY PECAN PIECES           ,G6GT22              ,3,8,10.25,17.63,11.88,1.24
3502928,KELL CORN POPS                ,G6GT24              ,3,9,13.13,16.00,13.33,11.60
3501664,KELL POPTRT STWBY FP 32CT     ,G6GT32              ,7,35,5.69,6.81,7.75,3.64
3505541,NTVL SB CHC CHIP MUF 10CT     ,G6GT34              ,5,28,8.12,10.00,6.62,3.50
3505725,NTVL PRTN PB DK CHOC 10CT     ,G6GT53              ,6,12,6.20,16.00,10.00,9.10
3502170,NTVL PRTN PNB DRK CHO 5CT     ,G6GT55              ,5,16,6.50,11.60,10.00,7.30
3501128,KELL RC KRSP TT SQ RB 8CT     ,G6GT63              ,4,15,9.00,13.50,9.50,5.76
3504048,QKER CHW DPS CHOC CHP 6CT     ,G6GT65              ,4,16,6.30,11.90,9.80,6.60
3503711,ARMR LARD                     ,G6HA02              ,5,7,7.13,19.81,13.31,26.50
3502806,JRTO PINEAPPLE 4PK            ,G6HA12              ,5,12,10.40,15.25,10.25,33.00
3501670,JRTO VARIETY 12PK             ,G6HA73              ,5,24,11.13,10.00,7.88,16.68
3500963,VISVITA ALOE VERA JUICE       ,G6HA83              ,4,15,8.20,12.00,9.50,26.00
3504886,JUFD MENUDO                   ,G6HB02              ,9,10,4.25,16.00,12.25,22.60
3594550,LACROIX KEY LM SPRKL 8PK      ,G6HB53              ,10,10,4.90,16.10,10.75,20.00
3503651,LA CSTA HOT SCE TRTL CHPS     ,G6HC02              ,4,6,15.00,16.80,15.75,8.00
3504921,JUFD MENUDO                   ,G6HC53              ,6,8,6.00,18.50,12.50,43.80
3504512,123 VEGETABLE OIL             ,G6HC63              ,4,14,11.00,13.75,10.25,24.80
3503510,CHLA HOT SAUCE                ,G6HC73              ,4,17,9.06,8.68,11.48,18.50
3501849,VLNTA RED HOT SAUCE           ,G6HC83              ,5,11,10.50,14.00,10.00,39.20
3581659,LA CROIX SPRKL LMNCLLO 8P     ,G6HD02              ,10,10,4.90,16.10,10.75,20.00
3504676,JUFD HOT SPICY MENUDO         ,G6HD12              ,6,8,6.30,19.10,12.60,41.80
3505357,MASA BROSA CORN FLOUR         ,G6HD22              ,5,10,9.25,15.00,11.25,32.06
3503067,DELLRS MARSHMALLOWS           ,G6HD32              ,5,10,11.02,16.14,10.20,12.00
3501311,JUFD HOMINY                   ,G6HD53              ,6,8,7.00,18.50,12.60,43.80
3504330,MSCA TRADTIONL CORN FLOUR     ,G6HD63              ,5,9,10.50,22.20,14.10,42.10
3598010,SANPEL WTR GLSS BTL 8PK       ,G6HD73              ,5,28,10.40,11.35,5.85,14.68
3502736,MSCA TORT CORN MASA FLOUR     ,G6HD83              ,5,9,9.20,18.50,11.50,35.20
3504229,MSCA AMARILLO                 ,G6HF02              ,6,15,7.25,17.00,8.50,21.30
3505762,RICO GOURMT NACHO CHS SCE     ,G6HF12              ,7,7,7.50,18.50,12.60,47.00
3598012,PERRIER SPRKLNG WTR 4PK       ,G6HF22              ,8,9,7.65,17.05,11.54,30.18
3504723,RSTA REFRIED BEANS            ,G6HF32              ,11,8,5.00,17.75,11.83,26.00
3590659,JRTO GRAPEFRUIT SODA          ,G6HF53              ,5,12,10.40,15.40,10.10,32.70
3504331,MSCA TAMALES CORN FLOUR       ,G6HF63              ,5,9,9.50,18.00,11.00,42.80
3504413,MSCA CORN FLOUR               ,G6HF73              ,9,7,4.00,20.00,13.00,25.00
3581659,LA CROIX SPRKL LMNCLLO 8P     ,G6HF83              ,10,10,4.90,16.10,10.75,20.00
3500547,RICO AGED CHEDDR CHSE SCE     ,G6HG02              ,4,7,7.00,19.00,12.00,47.00
3504330,MSCA TRADTIONL CORN FLOUR     ,G6HG12              ,5,9,10.50,22.20,14.10,42.10
3504818,LAMOR SLICED JALAPENOS        ,G6HG22              ,10,9,4.72,16.33,12.36,22.50
3504260,LACOST SLCD JALAPENO PPRS     ,G6HG32              ,4,7,7.00,18.50,12.50,42.40
3505263,JUFD WHITE HOMINY             ,G6HG53              ,6,8,7.20,18.80,12.25,43.70
3502370,JARRITOS MANDARIN 4PK         ,G6HG63              ,5,12,10.40,15.25,10.25,33.00
3504369,JUMEX PINAPLE NECTR TETRA     ,G6HG73              ,3,15,10.00,13.00,9.75,34.80
3591505,JARRITOS SENORIAL SANGRIA     ,G6HG83              ,5,22,9.40,10.27,7.63,15.70
3500638,OEP SNS TACO SHELLS 10CT      ,G6HH02              ,5,9,6.50,14.50,13.30,5.40
3595808,JRTO MANDARIN ZS SODA         ,G6HH12              ,5,12,9.40,15.40,10.10,32.70
3504448,TPTO HOT PICANTE SALSA        ,G6HH22              ,5,10,10.00,14.50,11.00,38.40
3510100,GARCIA HOT SALSA              ,G6HH32              ,7,14,5.50,13.00,10.00,20.00
3505058,MATEOS GOURMT HATCH CHILI     ,G6HH53              ,4,25,5.20,9.80,6.80,9.50
3506125,CHLA EXTRA HOT SAUCE          ,G6HH63              ,5,37,8.06,8.00,6.13,8.97
3504529,LACOST GREEN MEX SAUCE        ,G6HH73              ,5,15,6.69,12.50,9.50,18.10
3582253,CAJUN BLAST GARLIC BUTTER     ,G6HH83              ,4,25,9.80,9.00,7.40,8.12
3501852,TJNO MILD SALSA               ,G6HJ02              ,6,14,5.70,12.50,9.50,20.00
3504509,JRTO PINEAPPLE SODA           ,G6HJ12              ,5,15,13.60,16.20,8.00,26.11
3502958,JRTO STRAWBERRY SODA          ,G6HJ22              ,5,15,13.00,16.20,8.00,27.50
3504476,JRTO MANDARINA SODA           ,G6HJ32              ,5,15,13.75,16.20,8.25,27.20
3504477,JRTO TAMARINDO SODA           ,G6HJ53              ,5,15,13.75,15.75,8.25,26.13
3505234,LACOST MEXICAN HOT SAUCE      ,G6HJ63              ,4,20,7.50,11.50,7.50,16.50
3500675,JRTO SENORIAL SNGRIA DRNK     ,G6HJ73              ,5,15,13.50,15.00,7.75,26.15
3504479,JRTO LIME SODA                ,G6HJ83              ,5,15,13.75,16.20,8.25,26.13
3500312,JRTO SDRL MNDET APL SODA      ,G6HK02              ,5,15,13.80,15.00,10.00,27.20
3502371,SDRL MNDT AP SD 4/12FO PK     ,G6HK12              ,5,12,9.50,14.57,9.64,33.50
3502777,VER VL LONG GRAIN RICE        ,G6HK22              ,6,10,7.80,14.50,15.00,26.10
3598013,SAN PEL SPRING WATER 6PK      ,G6HK32              ,8,15,7.19,9.25,14.00,22.40
3505742,AMOR BLK LBL HOT SAUCE        ,G6HK53              ,3,14,11.00,12.50,9.88,29.00
3510096,PACE CHUNKY MED SALSA         ,G6HK63              ,7,11,7.50,14.30,10.50,30.00
3503719,ARMR LARD                     ,G6HK73              ,8,9,6.00,16.69,11.44,26.40
